book_per_share,cash_per_share,cluster_id,current_ratio,debt_to_equity,div_payout_ratio,marketcap,operating_margin,pb,pe_forward,peg,profit_margin,ps_t12m,roa,roe,ticker
1.767,3.908,1,6.335,31.618,0,378454048,-0.56374,1.767,-2.8867927,0.01,-0.55235,2.2889996,-0.18946,-0.63534,MGNX
25.33,1.12,1,3.475,101.811,0,2000225792,0.06302,25.33,14.582706,2.19,0.0347,0.6136628,0.03833,0.08477,CENT
0.76,0.552,1,0.708,1703.067,1.4383999,765891520,0.021470001,0.76,28.422537,18.6,0.01249,0.16589068,0.04948,0.88456,CAPL
43.488,0.701,1,1.679,88.614,1.1944001,15045443584,0.47972,43.488,31.542599,0,0.47241002,9.650144,0.02718,0.08651,WPC
2.967,3.32,1,4.744,0,0,28374796,-0.62448,2.967,-4.7333336,0,-0.90647006,0.6693432,-0.15182,-0.46835,CASI
348.752,175.816,1,1.062,168.434,0,2392242432,0.02153,348.752,6.052363,0.17,0.01505,0.0260901,0.01198,0.10707,JKS
44.297,8.044,1,9.164,49.412,0,5106488320,0.18135999,44.297,7.177914,1.97,0.1304,0.62398666,0.10982,0.23912,TMHC
21.004,6.794,1,1.667,46.621,0.1683,1172987520,0.09962,21.004,9.003311,1,0.07027,0.4743729,0.081549995,0.20567,LZB
42.032,22.772,1,1.426,48.67,0.1507,18154715136,0.31701002,42.032,10.024129,1.66,0.25169,1.0545808,0.01154,0.38384998,PFG
79.223,6.41,1,0.646,88.98,0.0104,628439168,0.35017,79.223,1.5701357,0.05,0.46183997,0.48965484,0.06672,0.27605,NMM
26.743,3.126,1,1.303,86.443,1.0816001,10378391552,0.18767,26.743,15.183511,1.52,0.06125,5.6029515,0.027609998,0.03449,RBA
21.676,5.609,1,0,0,0.3827,1149146496,0.41084,21.676,9.318386,1.54,0.29950002,2.518462,0.01097,0.11310001,BUSE
22.914,1.306,1,1.21,68.27,0.0651,51854974976,0.35182,22.914,10.51537,-0.73,0.27291,1.4602921,0.10709,0.35126,OXY
4.496,1.601,1,2.181,76.12,0,3341678080,0.048410002,4.496,9.0,0,0.065510005,0.5660373,0.03837,0.20753,UA
6.771,12.356,1,1.783,48.604,0,36784934912,-0.07591,6.771,50.370132,1.72,-0.06183,15.038923,-0.02587,-0.110039994,CRWD
26.723,10.146,1,1.208,30.481,0.26389998,35087126528,0.1997,26.723,16.884516,3.39,0.108,4.7249026,0.068,0.10752,EA
56.09,2.279,1,1.079,44.405,0.1727,18641727488,0.1284,56.09,17.302172,1.58,0.07567,2.1603577,0.037320003,0.06567,WAB
0.486,0.821,1,5.216,50.596,0,181043856,-0.1767,0.486,-3.189189,0,-0.18209,2.1887405,-0.06062,-0.23111,SELB
9.403,3.911,1,1.49,49.412,0,254855344,0.03953,9.403,16.846155,1.78,0.02248,0.5067019,0.04425,0.121520005,LMB
41.6881,37.631,1,14.44,3.049,0,25643563008,0.41213,41.6881,3.111557,0.16,0.34462002,1.6727699,0.14279,0.21170999,GMAB
9.478,0.162,1,0.786,47.871,0,2505512704,0.65779996,9.478,7.691358,1.46,-0.19211,3.072993,0.044109996,-0.03155,PSEC
4.704,3.386,1,3.553,430.538,0,214164736,0.16327,4.704,6.9603963,0.55,0.014939999,0.49127787,0.055960003,0.091280006,CNTY
36.075,5.406,1,1.273,20.08,0.3866,1021033408,0.12109,36.075,10.857142,1.14,0.09674,1.3294706,0.0155,0.071329996,EIG
6.009,0.975,1,1.214,81.402,0.3,1357439616,0.16864,6.009,5.3402057,0.15,0.00873,0.9850509,0.03262,0.00767,HBM
8.439,9.542,1,7.147,66.874,0,901877120,-0.24681,8.439,-14.146068,-0.39,0.0055400003,2.1739838,-0.11557999,0.00848,NVRO
18.594,115.316,1,0,0,0.2551,66094112768,0.24660999,18.594,8.1314745,0.87,0.19323,1.95788,0.00598,0.11271,UBS
2.512,0.601,1,0.991,76.253,0,27085122,-0.09669,2.512,4.6,0,-0.14633,0.6570892,-0.03888,-0.21372,DLPN
27.903,5.607,1,1.604,20.418,0.2292,7350903808,0.15814,27.903,16.22,1.72,0.12819,2.4027274,0.080699995,0.18007,ITT
1.042,0.47,1,2.844,26.263,0,240800688,-0.52768004,1.042,-14.204082,-1.29,-0.46925998,5.4530377,-0.24317,-0.48438,APYX
61.875,7.557,1,3.456,44.567,0.3025,4522835968,0.12146,61.875,13.030166,1.22,0.09359,1.8813794,0.02816,0.073709995,ASH
3.45,0.041,1,1.164,223.774,0,551454848,0.044359997,3.45,13.933332,0.82,0.0059100003,0.06342277,0.04183,0.04063,NGL
1.585,0.046,1,0.816,225.472,1.3445,1913111296,0.28422,1.585,13.167939,0.12,0.18976,1.147481,0.058920003,0.21625,NS
0.505,0.219,1,1.397,1.778,0,47964616,-0.0689,0.505,-0.45,0,-0.08071,0.58229977,-0.077870004,-0.41926998,SONM
18.256,6.852,1,0,0,0.48369998,2451138304,0.45758,18.256,9.953367,11.85,0.33585998,2.9959412,0.01101,0.1191,FHB
21.328,3.351,1,2.4,125.394,0,625296320,0.07075,21.328,8.621103,0.47,0.03348,0.39433753,0.07172,0.14475,DXPE
61.346,0.706,1,0.769,148.33,0.8197,71038705664,0.23429,61.346,15.414716,2.83,0.08736,2.4852612,0.02391,0.075830005,DUK
31.741,13.144,1,1.04,120.526,0,2671482624,0.06868,31.741,6.751634,0.59,0.03971,0.33732793,0.03735,0.17317,CSIQ
21.933,18.809,1,3.562,1.397,0,20846002176,0.01539,21.933,17.515,-42.38,0.00124,4.711468,0.0051599997,0.00088,ZM
-0.076,3.866,1,1.709,106.477,0,466852992,-0.0113,-0.076,-26.166666,0.02,-0.04524,0.29486406,-0.01124,-0.16293,TPIC
25.414,0.887,1,2.038,42.919,0.4746,5460336640,0.13165,25.414,15.403786,1.7,0.093389995,1.4000142,0.12611,0.27318,MSM
15.976,7.132,1,1.769,25.688,0.32889998,24799621120,0.09004,15.976,22.5,0.75,0.06427,2.525934,0.04492,0.090050004,YUMC
55.783,7.071,1,1.861,92.146,0.58,5352260096,0.18864,55.783,19.585186,5.6,0.15544,3.0949514,0.026889998,0.09770001,IDA
2.791,0.18,1,1.014,8.734,0,148948560,-0.05446,2.791,23.382978,0,-0.03856,1.9915305,-0.03519,-0.05933,PESI
11.907,4.193,1,0,0,0.3504,1429155968,0.45027,11.907,8.68125,1.14,0.31978,3.4972787,0.0125899995,0.11399999,FCF
61.617,2.112,1,2.334,53.787,1.7196001,21072840704,0.15802,61.617,22.438025,2.47,0.02159,4.2504086,0.04402,0.01675,STE
40.416,12.78,1,1.644,94.07,0,22306635776,0.15652001,40.416,16.800825,1.29,0.119849995,2.1250603,0.19770001,0.66853,ULTA
-6.71,2.532,1,2.607,323.499,0,6860147,0.27528998,-6.71,-0.33175355,0,-0.12609,0.07881603,0.02625,-0.035669997,WHLR
1.002,5.799,1,5.588,1104.17,0,2639390208,-0.050619997,1.002,50.5051,6.88,-0.06263,9.084023,-0.026659999,-1.79008,PI
8.798,0.575,1,0.919,243.11,1.4267999,1229298816,0.45131,8.798,11.547692,0,0.20396,4.981658,0.03842,0.12533,BFS
182.06,238.356,1,0.891,81.915,1.0862,761054528,0.41442,182.06,7.707692,0,0.2756,0.03966724,0.21295,0.85774004,HHR
4.054,0.056,1,0.707,397.23,0,331368800,-0.02607,4.054,51.083336,-0.09,-0.02911,0.1550838,-0.026129998,-0.24815,USX
34.088,14.597,1,2.087,35.508,0,12298770432,-0.35134998,34.088,59.64567,3.35,-0.35237,6.271683,-0.047989998,-0.12556,OKTA
48.229,8.399,1,2.052,54.102,0,19318360064,0.26765,48.229,8.900001,0,0.040310003,0.5501227,0.025710002,0.00451,EBR
0.199,1.163,1,0.805,1186.588,0,106387824,-0.24117,0.199,-22.0,-0.48,-0.2927,0.39780813,-0.10366999,-2.2749898,CASA
19.703,2.69,1,1.338,149.095,3.2557998,8517522432,0.13109,19.703,12.29,51.41,0.02111,1.4957191,0.0506,0.04039,HAS
24.549,8.532,1,4.658,2.032,0.41939998,8020602368,0.22003001,24.549,21.984295,1.5,0.18959999,6.272952,0.059609998,0.09784,DLB
67.197,41.395,1,4.877,99.618,0,831095424,0.06929,67.197,6.4759207,0.34,0.045760002,0.21062717,0.11169,0.32744998,BXC
29.14,747.068,1,1.109,89.07,0.090299994,33460703232,0.68727,29.14,13.515151,0.69,0.12784,9.401714,0.018609999,0.19159001,IBKR
40.286,9.325,1,1.798,4.225,0.78760004,25641631744,0.34056,40.286,16.334764,-2.06,0.22903,4.1605763,0.10707,0.13639,TROW
104.636,57.675,1,1.756,1.336,0,66438396,-0.25517,104.636,1.940678,0,-0.58081,0.075150944,-0.02787,-0.16108,CMCM
39.039,17.346,1,1.025,236.36,0,17988227072,0.42498,39.039,12.341946,1.17,0.26876,5.0825386,0.06526,0.32878,FLT
10.509,3.157,1,4.167,86.521,1.0174,57549717504,0.4286,10.509,15.254099,-1.06,0.26463,5.71043,0.15329,0.32617,SCCO
6.801,0.792,1,2.098,53.962,0.1626,379829696,0.49715,6.801,3.0454545,0.27,0.45895,1.1210468,0.08723,0.21044001,SB
10.808,3.844,1,1.983,255.263,0.1419,4926996992,0.28945,10.808,7.853411,0.81,0.20191,1.7391448,0.109510005,0.68626,ALSN
21.289,8.233,1,2.516,7.248,0,433803104,-0.03505,21.289,17.16092,2.66,-0.0238,0.48049682,-0.01976,-0.03423,NTGR
7.586,2.946,1,7.434,0.128,1.6471001,289965248,0.10745,7.586,8.735294,-0.62,0.05174,1.7503319,0.01841,0.028469998,NL
47.378,0.522,1,1.227,57.888,0.8315,3469349632,0.07893,47.378,14.835784,1.97,0.10342,1.9801095,0.013040001,0.03765,ALE
32.146,4.453,1,0,0,0.2332,404358464,0.42945,32.146,7.139053,0,0.32661998,2.415378,0.011820001,0.10882,MPB
8.621,1.005,1,2.396,138.126,1,7594476544,0.106309995,8.621,147.09756,25.43,0.020669999,10.017936,0.016929999,0.0137600005,IRDM
-0.124,0.707,1,1.427,0,0,574226048,0.04618,-0.124,40.4375,-8.3,-0.02873,0.60892695,0.028299998,-1.80075,BW
4.072,4.882,1,11.033,52.236,0,1237766016,-0.35131,4.072,-23.5,-1.34,-0.36346,8.210829,-0.16444,-0.48634,SILK
14.654,0.829,1,2.727,88.769,0.2442,3415982848,0.1248,14.654,16.464285,3.5,0.08998,1.4532764,0.080790006,0.20222001,GOLF
17.577,0.096,1,1.187,88.304,0,8994946048,0.20337,17.577,22.769842,11.63,0.14849,5.814821,0.03371,0.0874,BKI
3.776,0.265,1,1.67,61.58,0,1149743744,0.05105,3.776,17.46154,0,0.06797,1.7935293,0.029059999,0.13484,OSW
6.601,3.979,1,1.046,22.171,0,506873952,0.08642,6.601,25.234482,2.21,0.06934,1.8357881,0.06379,0.21574,FC
5.474,1.304,1,2.442,137.205,0,6463254528,0.09993,5.474,12.2550335,3.08,0.051069997,1.2410326,0.0543,0.14961,MAT
242.467,169.974,1,4.124,2.288,0,16086480,-0.33691,242.467,25.247,0,-0.54568,0.18831556,-0.025999999,-0.09899,FEDU
4.097,9.4,1,1.778,148.969,0,6464188416,-0.17016001,4.097,47.085106,0.83,-0.22092,6.0470114,-0.067140006,-0.58001,ESTC
12.062,1.498,1,2.693,32.153,0,162203568,0.00014999999,12.062,13.055554,0,-0.09994,0.24173371,0.000080000005,-0.14298001,CSTE
7.12,2.426,1,2.636,115.068,0,122624416,-0.0071799997,7.12,-2.0526316,0,-0.03917,0.075154915,-0.0062300004,-0.15925,FOSL
10.866,4.363,1,6.826,1.733,0,2426393088,0.09633,10.866,37.08108,3.39,0.07756,5.9381204,0.0476,0.06942,VICR
98.4,21.376,1,1.321,153.997,0.2969,58680639488,0.05396,98.4,12.688045,3.32,0.0323,0.63357025,0.03678,0.121479996,FDX
10.773,4.508,1,3.203,18.59,0,1270693760,0.04719,10.773,13.215909,1.78,0.03966,0.83106035,0.0216,0.08931,MDRX
32.433,4.565,1,2.758,87.029,0.2218,6154316288,0.15127,32.433,11.380188,0.97,0.08878,1.3278208,0.07748,0.17565,TKR
22.766,24.249,1,1.947,54.779,0,58046398464,-0.02616,22.766,34.804382,1.36,-0.040900003,8.977904,-0.008119999,-0.04932,WDAY
20.969,35.133,1,0.799,72.447,0,496199808,-0.08055,20.969,24.666668,2.03,-0.08843,0.9955156,-0.017029999,-0.11572,HCI
9.179,2.832,1,1.978,20.87,0,2450620928,0.15529001,9.179,12.305221,-2.5,0.091409996,2.2182243,0.09333,0.16004999,MXL
18.018,1.196,1,1.046,31.666,0,52563197952,0.03372,18.018,26.00851,2.88,-0.028770002,9.071379,0.00551,-0.0107700005,MRVL
33.042,23.243,1,1.503,190.943,1.0789,9580183552,0.20628001,33.042,26.919828,6.77,0.09977999,3.318695,0.05909,0.16922002,MTN
12.022,11.97,1,0,0,0.2201,128654312,0.54074,12.022,5.5064936,0.55,0.35185,1.3846601,0.016210001,0.18693,OPBK
32.306,1.935,1,1.423,58.353,0.4368,7675832320,0.11257,32.306,24.819916,2.44,0.0694,2.299955,0.05391,0.11234,ATR
43.814,2.265,1,1.167,43.053,0.2764,13513159680,0.24763,43.814,24.170233,2.01,0.19755,5.1847043,0.10098,0.21968001,NDSN
6.322,1.746,1,2.762,160.823,0.4,489051296,0.07691,6.322,7.0840335,0.31,0.00425,0.37454844,0.048979998,0.01513,TILE
5.553,2.459,1,2.084,1.637,0,4685971456,-0.88926005,5.553,-536.3334,-0.96,-0.82904,9.817315,-0.12629,-0.24621001,S
15.417,0.047,1,1.409,80.69,0,2689510912,0.12795,15.417,19.65934,1.5,0.08162,1.8235667,0.05926,0.15720999,CBZ
12.614,8.144,1,9.297,67.956,0,4316841472,0.21077,12.614,22.808989,1.15,0.46698,6.1676826,0.0635,0.45134997,MTSI
13.603,1.497,1,1.031,88.993,0,282348672,-0.17069,13.603,-6.722581,0,-0.28658,1.218559,-0.02898,-0.16556999,SMHI
6.234,0.259,1,0.592,156.951,0,665420032,-0.010249999,6.234,16.333334,-38.76,-0.06577,0.94721717,-0.00248,-0.08469,WOW
73.74,22.407,1,0.754,70.233,0,47561920,-0.03291,73.74,2.7586207,0,-0.09636,0.027734369,-0.005,-0.061090004,BEDU
44.645,12.741,1,0,0,0.29950002,1594498816,0.41978002,44.645,7.9384613,1.09,0.32535,2.506518,0.01281,0.13372,BANR
22.774,1.432,1,3.549,101.925,0,411703872,0.06481,22.774,9.249999,-1.11,-0.00597,0.1753638,0.058119997,-0.01953,AAN
2.5,1.954,1,2.378,11.024,0.38599998,1135405696,0.1861,2.5,16.329788,0.96,0.16167,4.123395,0.089090005,0.23968,ATEN
5.948,11.379,1,0.841,663.287,0,28188266496,0.21301001,5.948,32.03414,7.69,0.16561002,5.0139437,0.10421,3.15076,IT
25.468,4.347,1,1.252,96.231,0.16399999,8640212992,0.11517999,25.468,27.69966,6.41,0.09521,2.7318835,0.068670005,0.23164,TTEK
19.483,29.655,1,0,0,0,531195200,0.25507998,19.483,7.0404935,0,0.19561,2.2208643,0.014889999,0.2005,CCB
34.147,7.232,1,1.217,59.92,0,1693781376,0.1601,34.147,8.669642,0.62,0.05824,1.1664262,0.04551,0.056939997,ATGE
14.931,44.668,1,0.391,211.442,0.2432,99010174976,0.47364,14.931,13.108434,1.76,0.3482,4.66897,0.01214,0.17488001,SCHW
11.336,0.692,1,2.169,136.67,1.4045,377455072,0.72203004,11.336,7.2576685,1.42,0.24655001,4.0576096,0.06361,0.07624,HRZN
3.73,2.529,1,1.674,71.585,0.89489996,2664953088,0.32426998,3.73,12.680782,-0.81,0.203,2.8164916,0.14821,0.59318,APAM
21.219,17.56,1,1.739,242.666,0,499862112,0.18736,21.219,1.7382753,-0.14,0.00226,0.16115046,0.06479,0.00949,AMCX
10.282,0.093,1,0.255,101.34,1.4872,1712679808,0.33571997,10.282,38.82857,5.57,0.15319,5.4241295,0.02237,0.03758,ROIC
8.275,3.319,1,1.006,334.4,0.6636,34484224000,0.3099,8.275,22.545723,3.38,0.15262,5.190281,0.05632,0.36001,QSR
33.497,5.882,1,1.482,45.022,0.0499,14335528960,0.5677,33.497,8.927928,0.54,0.39712003,1.2635368,0.18090001,0.44349998,EQT
6.124,0.001,1,3.428,45.797,0,389572832,0.11447,6.124,5.9223304,0,0,42.350994,0.00089,-0.39492,CHW
34.744,3.915,1,0.895,135.207,0.7036,1528537984,0.16765,34.744,15.232975,5.69,0.08851,1.3297706,0.02786,0.09099,NWN
10.812,11.692,1,1.868,72.966,0,35308556288,-0.031089999,10.812,25.652893,0.3,-0.07811,2.8042164,-0.01375,-0.15867,SE
18.439,0.659,1,1.177,112.668,1.4252,10172773376,0.77265,18.439,8.376681,-9.01,0.29331,4.4735155,0.05195,0.06866,ARCC
40.475,0.023,1,4.543,0.256,0,1007709952,0.70887,40.475,-277.07693,0,0,48.71307,0.0074199997,-0.12872,CET
6.613,1.764,1,0,0,4.0357,3571391232,0.36102,6.613,74.94118,0,0.26044,11.528762,0.0052300002,0.04445,TFSL
34.749,6.015,1,1.457,7.809,0.42369998,1296480896,0.0458,34.749,14.803773,2.2,0.037100002,0.7671031,0.025339998,0.053779997,SCHL
2.36,0.432,1,2.295,33.956,0.4369,13482537984,0.32706,2.36,62.416668,0,0.16586,3.1452022,0.119320005,0.17041999,GFI
43.776,1.315,1,1.501,52.971,0.5141,76236234752,0.14959,43.776,20.5435,2.46,0.12004,3.5637734,0.056560002,0.15067,ETN
0.99,0.265,1,3.145,33.52,0,50763088,-0.11144,0.99,-45.333336,0,-0.14298001,1.578628,-0.04162,-0.1339,LPTH
37.976,9.635,1,1.304,161.725,0.53139997,116286177280,0.113850005,37.976,17.894388,1.85,0.08599,1.7580228,0.0887,0.57899,LMT
16.825,6.071,1,2.258,43.329,0.1372,116666048512,0.2942,16.825,19.734375,1.54,0.24360001,4.379685,0.17958,0.50482,AMAT
39.71,83.721,1,4.704,98.649,0.2604,34215675904,0.28884,39.71,9.818731,1.01,0.14768,2.349171,0.01574,0.46995997,AMP
45.828,1.995,1,1.788,25.228,0,1631453696,0.08736,45.828,16.998363,1.39,0.060539998,2.089087,0.0416,0.06956,NVEE
135.546,4.716,1,1.229,67.483,0,7423484928,0.08108,135.546,16.163277,2.61,0.0557,1.1177076,0.050890002,0.122279994,CACI
5.331,0.139,1,1.21,205.646,0,144836448,0.06501,5.331,5.3703704,2.2,-0.15168999,0.13830064,0.03899,-0.46026,TCS
12.747,0.008,1,2.448,32.278,0,1008277184,0.08854,12.747,11.224,1.09,0.05904,0.3818387,0.15909,0.38592,CCRN
66.109,20.91,1,1.829,61.718,0.2358,14524093440,0.03802,66.109,8.421834,-1.15,0.0233,0.21781784,0.056750003,0.16547,BG
14.483,0.631,1,2.788,45.714,0.1722,3789078784,0.1155,14.483,22.71168,1.65,0.08543,2.5428352,0.07148,0.15247,FSS
55.384,57.578,1,2.243,26.153,0,1848626176,0.13832,55.384,6.357143,33.14,0.12806,0.14938451,0.06258,0.15314999,MOMO
76.24,4.352,1,1.25,136.883,0.4598,47354052608,0.16948,76.24,16.626125,1.64,0.082770005,2.608021,0.07249,0.16022,PH
7.89,0.606,1,0.75,140.064,1.1154,2102173440,0.06491,7.89,12.950981,0.97,0.01883,0.9403594,0.02476,0.03288,PRMW
64.634,5.442,1,0.602,234.043,0.14729999,3824448512,0.0716,64.634,7.097498,-0.46,0.06854,0.3158352,0.03766,0.29257,R
30.225,0.423,1,0.781,131.785,0.5727,861630464,0.14349,30.225,18.597221,3.39,0.07447,1.4584131,0.03346,0.09247,UTL
62.656,1.458,1,1.013,160.643,0.1221,10606710784,0.05179,62.656,9.968872,16.38,0.0465,0.3764128,0.065,0.30914,PAG
1.651,0.046,1,5.032,0,0,1242073600,-0.03069,1.651,-65.799995,0,0.012999999,9.895581,-0.00457,0.0035100002,UEC
23.753,0.719,1,1.333,104.548,0,4285656832,0.11667,23.753,13.41191,0.67,0.07934,0.8897076,0.1146,0.37526,AMN
0.948,1.109,1,1.127,20.436,0,12432735,-0.062750004,0.948,1.4999999,0.11,-0.68094003,0.4244848,-0.019170001,-0.23786,SRAX
31.308,20.785,1,0.643,37.139,0,1038203648,-0.07712,31.308,9.87291,2.99,-0.12434,0.62063825,-0.00887,-0.14569001,ARGO
23.875,9.859,1,0,0,0.3739,18066204672,0.39945,23.875,7.852071,1.64,0.31234,2.248159,0.01195,0.13024999,FITB
10.05,12.853,1,2.682,152.979,0.8667,24095250432,0.23833999,10.05,9.881579,1.37,0.06506,2.4531918,0.06808,0.10192,EBAY
39.988,1.981,1,2.611,176.573,0,1137910400,0.0058999998,39.988,10.856708,0.5,-0.0066299997,0.34621668,0.0049799997,-0.03244,KALU
12.856,2.527,1,0.053,578.696,0,469363968,1.1777201,12.856,2.7758622,-0.15,0,-3.6120203,-0.023929998,-0.156,IVR
2.631,2.417,1,10.098,1.455,0,722343488,-3.1065302,2.631,-5.4946237,-0.08,0,23.432169,-0.26238,-0.53936,ACRS
35.344,1.127,1,1.827,79.524,0,15540480000,0.16118999,35.344,12.985026,0.69,0.11675,0.7425475,0.18719,0.49902,BLDR
15.014,1.548,1,0.512,7.091,0,497446496,-0.01496,15.014,11.575757,2.04,-0.0114400005,0.574857,-0.00358,-0.019450001,DGICA
4.694,5.184,1,3.438,6.057,0,1302353664,-3.90783,4.694,-6.1241217,0,0,29.987421,-0.28061,-0.59046,MRUS
9.865,2.069,1,3.01,11.346,0,55735681024,0.32386002,9.865,31.813148,3.67,0.27065,10.132286,0.13045,0.25007,EW
11.507,7.087,1,7.098,1.515,0,2598287360,-0.105270006,11.507,-1289.25,-2.09,-0.15638,8.780015,-0.03269,-0.08899,AXNX
11.607,6.301,1,0.839,43.775,0,571968000,0.06072,11.607,13.479638,1.79,0.025799999,1.0863879,0.03208,0.06389,FORR
12.585,2.102,1,1.918,329.81,0,138682448,-0.20191,12.585,9.36508,0,-1.36927,6.7964935,-0.01787,-0.068119995,AJX
2.027,0.519,1,1.884,61.361,0,299656896,-0.08099,2.027,284.0,-1.23,-0.18359,0.55298984,-0.05091,-0.45303002,PRPL
25.172,0.625,1,0.625,143.015,0.66480005,13509591040,0.20763999,25.172,17.391586,3.05,0.15591,3.205883,0.02799,0.10592,LNT
37.05,23.939,1,2.226,118.572,0.39580002,8056550912,0.115839995,37.05,11.709125,1.04,0.08112001,1.2503183,0.06428,0.21049,RL
14.931,6.308,1,2.216,58.421,0,38933352448,0.32977,14.931,16.663588,2.98,0.21983999,4.667764,0.1529,0.31955,ON
3.322,0.082,1,1.468,10.778,0,21848352,-1.06732,3.322,6.1666665,-0.23,-0.26746,0.9464717,-0.14816,-0.11152001,XELB
12.77,2.601,1,2.064,103.504,0,272195328,0.03678,12.77,-19.0,0.27,0.0063,0.14855292,0.01774,-0.0017200001,RYAM
21.33,10.744,1,3.542,61.837,0,1712920320,0.08808,21.33,12.880259,0.69,0.061680004,0.94684607,0.06083,0.13284001,LRN
5.921,6.002,1,9.14,34.943,0,2559689472,-0.20277001,5.921,714.8182,0,-0.23759001,21.485981,-0.07345,-0.22417,TMDX
3.659,1.082,1,0.269,646.586,0.5366,2314158592,0.079780005,3.659,8.496796,0.74,0.02604,0.5119006,0.07005,0.40557,BLMN
3.177,0.462,1,0.577,543.505,0,3297930,-0.01411,3.177,1.8658537,0,-0.06939,0.013465501,-0.02782,-1.07292,STAF
2.008,0.143,1,1.827,18.901,0,1197609088,-0.22361,2.008,-7.3809524,-0.38,-0.31915,1.3123707,-0.05698,-0.18394,OPK
13.716,2.641,1,1.428,46.826,0,1696382720,0.046880003,13.716,6.4434385,0.36,0.01973,0.2255558,0.042719997,0.09378,CLS
13.708,0.928,1,0.958,295.477,0.8955,745349248,0.09624,13.708,5.165663,0.73,0.02627,0.3346335,0.045450002,0.09982,DLX
1.829,1.261,1,10.385,1.743,0,167240800,-17.68437,1.829,-5.4054055,0,0,42.50084,-0.21495001,-0.37823,ACIU
3.121,8.888,1,3.512,12.972,0,3418923776,-1.73589,3.121,-7.6392403,0.07,-1.87312,8.905999,-0.301,-1.41424,RARE
31.377,7.424,1,3.495,19.151,0.2575,4772131840,0.1144,31.377,13.0594225,0.48,0.08254,1.3544744,0.08875,0.15441,COLM
11.273,7.634,1,0,0,0.4,15764220928,0.44686002,11.273,8.029411,-3.57,0.33194,2.198636,0.01308,0.12833999,HBAN
12.437,0.666,1,1.936,82.879,1.9322,4638545920,0.14442,12.437,57.0,16.66,0.09936,5.3555894,0.0214,0.050180003,RYN
86.605,5.03,1,11.713,416.911,0.1508,3719587840,0.23618001,86.605,16.625,-2.93,0.18566999,2.793878,0.012,0.0743,NNI
6.346,1.448,1,0.827,392.242,6.6667,6142698496,0.37227002,6.346,4.976744,0.06,0.043569997,2.5151439,0.0729,0.05053,NFE
24.622,0.867,1,1.902,141.533,0,4147233792,0.07244,24.622,31.325636,1.44,-0.085319996,3.7749724,0.024230001,-0.12158,CNMD
21.201,6.544,1,2.28,221.586,0,56314600,0.08667,21.201,5.6363635,-0.2,-0.00467,0.060738422,0.03076,-0.0107700005,CMLS
5.628,1.557,1,0.842,314.422,0,2068597760,0.03896,5.628,74.71429,7.03,-0.00904,1.3987806,0.01581,0.02397,RDNT
3.096875,2.555,1,0.797,72.943,0,24573132800,0.13387999,3.096875,10.821464,0.08,0.121929996,2.2805269,0.057140004,0.23485,RYAAY
70.841,8.416,1,1.809,134.844,0,3804086784,0.21135001,70.841,20.45699,-3.27,0.10012999,2.385679,0.022119999,0.0448,HHC
11.896,2.248,1,1.484,402.1,0.8759,3781050368,0.02359,11.896,8.6168585,30.53,0.015570001,0.14718558,0.05756,0.41152,SUN
32.609,5.371,1,2.573,46.515,0.2823,3032207616,0.031630002,32.609,12.718163,0.3,0.03972,0.5822398,0.028450001,0.13316,WOR
12.405,0,1,0.092,81.332,0,398866496,0.69969004,12.405,-384.33334,0,0,14.533095,0.01314,-0.30389,AVK
14.284,49.25,1,0,0,0.4356,48380968960,0.64769,14.284,6.943005,0.63,0.42462003,1.5460143,0.01318,0.25166,ING
24.221,0.167,1,4.805,46.767,0,108728040,-0.02063,24.221,24.0,23.11,-0.03162,0.4932834,-0.0081,-0.03135,USAP
3.557,0.923,1,3.318,23.53,0,125606264,0.08816,3.557,66.454544,0,0.06904,1.3303071,0.05335,0.10316,PRPH
11.79,0.082,1,1.098,146.188,0,2959911168,0.07171,11.79,15.2,4.32,0.0089300005,0.52111113,0.040310003,0.03921,CEQP
13.478,3.807,1,0,0,0.72129995,497608768,0.31614,13.478,13.446429,3.29,0.22172001,2.746716,0.0050999997,0.044109996,KRNY
33.435,23.629,1,4.962,78.139,0,3340955136,0.19754,33.435,19.476957,0.71,0.11214,2.0826302,0.07318,0.14515,SYNA
29.653,6.761,1,1.356,31.358,0.0692,3150846464,0.35696,29.653,6.8184614,1.11,0.28694,0.90411663,0.1936,0.56737,CRC
5.156,1.337,1,1.205,274.379,0,2405514240,0.01112,5.156,7.21645,-3.71,0.01778,0.2970871,0.01102,0.23018,CSTM
35.714,12.347,1,1.789,19.154,0,3402880768,0.05271,35.714,8.679525,-0.62,0.036310002,0.3825615,0.060539998,0.16358,SANM
8.406,3.509,1,2.636,22.126,0.0731,5282273280,0.59374,8.406,7.764045,-0.9,0.50715,3.2505577,0.27594,0.66795,MGY
43.197,9.885,1,4.167,27.391,0.3156,74046431232,0.09001,43.197,112.76667,0.44,0.06985,3.2106159,0.01993,0.03388,MU
6.273,1.192,1,1.606,71.247,0,455559520,0.061279997,6.273,13.30303,1.19,0.0375,1.0289224,0.03305,0.082320005,CECO
15.85,11.477,1,1.748,14.263,0.5129,896343168,0.11976,15.85,9.271397,0.5,0.092650004,0.58586055,0.30824,0.73273003,MED
